Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
6463d363ec3f68bc2777e09a485f3114	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Conchiformibius; s__	0.9984195283093081
b0e9ae140fb870619b5c3cfead9f9914	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__	0.9999999999988489
cbeb0c5ae2487d90cf4901f458dcd755	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__marincola	0.9751615088575859
d5200b24510c0f89fd520b8cdd004c11	k__Bacteria	0.9199145588163685
15b7af1959f9d5175fcf5b971f8477ca	Unassigned	0.9318231555913317
61e229eba2c01de894a17c33a3346dd3	Unassigned	0.8518085176634853
d058b94ba18789e250a1c62013591384	Unassigned	0.8562746153546333
10b65ed4dad94d43ec7845f9cee38dce	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__pulmonis	0.995801523030463
b1ad22413ad2c19b1e1acda1781b4d91	Unassigned	0.8090708027332443
c9308e28b246c69ed3ce91e694878360	k__Bacteria	0.8924861789065002
4e60024855df6bbbaf848a7a77ed56bd	k__Bacteria	0.9136948355354366
03f6f1cab4e2d7ea8264396d6de60e36	k__Bacteria	0.897409521535306
705e011560bd404ead2d32d21eee745b	Unassigned	0.8780830850121041
42fb8ca911e09c4d80e400785c7df8d4	Unassigned	0.8794330315987836
1fc35bb2c125c095a5cc6fe03d3b2fa3	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__; s__	0.9656139498531002
6ac8d1f0be9c49a848a6655653fca447	k__Bacteria	0.9370754539819388
d024d8e743214ec1b3696d55f63c2476	Unassigned	0.8734557386186688
e0b7d8c4e4219fe84b8412b2f5b72918	k__Bacteria	0.9360076223666678
f3623d830a2e250217020014589ca5e5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Gordoniaceae; g__Gordonia; s__	0.9853422256404227
c0a577bfd65a14496c17877cdd4ae14a	k__Bacteria	0.922002386177649
a5545ceba70bff9cd22711d5caecf574	k__Bacteria	0.9094050393180878
1994542cc39572a10d2030da3566d084	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.9999999952081993
45aa543c875d1011b50dd1b252c445ac	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans	0.9725277698874327
a6d8ad5552cded84b61d2d8de253ff72	k__Bacteria	0.9448453201363975
7f2a56a19d8bc05807b4ecb4a79fc9fa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	0.8698986748895877
84fdb9f726a79fa0f9940ef82f1b708a	k__Bacteria	0.944859680616449
43f2d6d3e0ee9b6c9ddf1f4ebdc44822	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__hiranonis	0.9989238163743992
4f394ce693ea1684311d40c964735b96	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9997440260050225
5c6d2c9a6cac94b56858a754cab83ca9	k__Bacteria	0.9472989789254631
c9027625cbfc6bc43e9f379c3cd624f6	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__	0.9971664937474013
766297c56f7d1d3ad8fd9eec9dbb981f	k__Bacteria	0.9281131653395676
13938ca3de3fbcf9f9008ef4aec5220a	k__Bacteria	0.9207390851698896
776b294ba7af07ab82c0531b5b325056	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__	0.9999999999974847
9f8cb14d50f42b9f9746434999389c95	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__lwoffii	0.9915747877881196
2b3684820d2757b090ba4e6578cb725c	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Thermomonas; s__	0.7484871312134772
1aaab6bf2c42301b838b3755ba7b4f37	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Marmoricola; s__bigeumensis	0.7797910871409215
fafa7d56adfa9940a51feb424c46ac71	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus	0.9010376076282451
